"seller_id","seller_zip_code_prefix","seller_state","seller_city","total_sales","avg_ratings"
"02f623a8-eb24-6f3c-5f7c-2f96462654e6",18611,"SP","botucatu","6378.0","4.5581395348837209"
"57e63271-1dec-9ec1-4ca7-546769483e7e",88372,"SC","navegantes","6350.06","4.4242424242424242"
"670c26e0-f1bf-8d05-7627-1d5cfaec6d2b",87025,"PR","maringa","6341.6","4.3103448275862069"
"f4c4daa8-6e30-c7e5-a553-a8d518ac03a5",85801,"PR","cascavel","6301.91","3.7000000000000000"
"dee656f0-f566-ed1a-a85b-d137c943f08f",12701,"SP","cruzeiro","6271.98","4.3829787234042553"
"bd4889b5-e913-3b35-b66e-42a8665cea5c",2963,"SP","sao paulo","6271.90","4.4634146341463415"
"6b243f80-ed07-b10f-0e8a-a0f21a205f3c",81825,"PR","curitiba","6260.1","4.0224719101123596"
"2fdde51a-d3e1-2f29-7da6-56d4fbd5d0b5",89228,"SC","joinville","6252.0","4.7000000000000000"
"ea67327e-2448-7bdf-ac5f-bfa37ea124df",14940,"SP","ibitinga","6250.18","3.5588235294117647"
"2528744c-5ef5-d955-adc3-18720a94d2e7",13202,"SP","jundiai","6245.0","2.4000000000000000"
"f12ff17a-d8bb-f01e-c5c3-3b17e506649b",3186,"SP","sao paulo","6241.0","3.8275862068965517"
"eb3071b9-f0b0-ddaa-2df5-ea130f09f26b",4281,"SP","sao paulo","6230.0","4.6363636363636364"
"b19f3ca2-ea47-5913-750f-25a5c37c8d8f",35501,"MG","divinopolis","6202.91","2.7916666666666667"
"cfa5ab0e-4d3f-c212-fd0b-3410e7081c62",36500,"MG","uba","6180.80","3.5238095238095238"
"9baf5cb7-7970-f539-089d-09a38bcec5c3",13330,"SP","indaiatuba","6129.67","4.3333333333333333"
"dfc5fb72-59bb-2b59-9ca5-65e6e9448f0f",9780,"SP","sao bernardo do campo","6124.63","4.1176470588235294"
"ba143b05-f011-0f0d-c71a-d71b4466ce92",2274,"SP","sao paulo","6110.58","4.4235294117647059"
"2c9e548b-e185-21d1-c43c-de1c582c6de8",8752,"SP","mogi das cruzes","6109.44","3.9239766081871345"
"d6b664fa-0667-064c-6d76-394e7848d790",14801,"SP","araraquara","6080.0","4.8333333333333333"
"6a8b085f-816a-1f75-f92d-bac6eb545f8f",14709,"SP","bebedouro","6018.97","4.1176470588235294"
"bba74270-a877-3272-7b5a-3b4fd9ac1c39",32604,"MG","betim","6001.59","3.8048780487804878"
"37515688-008a-7a40-ac93-e3b2e4ab203f",17900,"SP","dracena","5986.6","4.0840336134453782"
"688756f7-17c4-62a2-06ad-854c5027a64a",7094,"SP","guarulhos","5966.54","3.7676767676767677"
"f84a00e6-0c73-a49e-7e85-1c9bdca3a5bb",20756,"RJ","rio de janeiro","5949.94","3.6666666666666667"
"91f848e9-f4be-368f-4318-775aac733370",3029,"SP","sao paulo","5932.60","4.2777777777777778"
"b14db04a-a788-1970-e83f-fa9426897925",18048,"SP","sorocaba","5898.6","3.7647058823529412"
"0691148a-ee60-ca47-977c-187804f935ae",86010,"PR","londrina","5868.51","4.0000000000000000"
"f4649062-4488-d3ff-7ce7-8613913a7711",7194,"SP","guarulhos","5802.85","3.4615384615384615"
"02d35243-ea2e-4973-35cd-0f076b45675d",59077,"RN","natal","5794.0","2.6875000000000000"
"e8b42252-84fb-b02d-16f2-00513f1f395d",14960,"SP","novo horizonte","5788.52","4.1935483870967742"
"0bf0150d-5b9d-60d9-cd29-06003332f085",1547,"SP","sao paulo","5774.6","3.7118644067796610"
"05d2173d-43ea-568a-a054-0eba70d2ca76",37135,"MG","alfenas","5759.66","4.0000000000000000"
"3ade81da-b5a1-72b8-8e18-71c28ae05260",15076,"SP","sao jose do rio preto","5751.6","4.0645161290322581"
"b4a476fb-d28d-e64b-1e34-7abf9089366a",6653,"SP","itapevi","5724.04","3.7567567567567568"
"080102cd-0a76-b09e-0dcf-55fcacc60e05",31140,"MG","belo horizonte","5716.78","4.4923076923076923"
"96163520-88dc-f83a-7c06-637f4ebf1c80",87504,"PR","umuarama","5703.0","4.2424242424242424"
"94e93ce8-77be-27a5-1511-8dbfd2c2be41",15502,"SP","votuporanga","5674.57","3.9411764705882353"
"e2aee089-2199-b1d9-2530-e371abd825bf",86600,"PR","rolandia","5662.57","3.8048780487804878"
"52ac6f92-0b72-80e4-c6d3-0dd94de6259b",83321,"PR","pinhais","5657.3","3.2857142857142857"
"8c16d1f3-2a54-d928-97cc-437244442e1b",89023,"SC","blumenau","5642.60","4.3275862068965517"
"67bf6941-ba2f-1fa1-d02c-375766bc3e53",82400,"PR","curitiba","5610.0","4.0000000000000000"
"d63c73ef-d41e-b002-280e-7ec831424edb",13405,"SP","piracicaba","5598.0","4.0000000000000000"
"45ba18c2-10d4-2734-ec52-c0c1c574e9ee",18130,"SP","sao roque","5589.13","3.8292682926829268"
"817245bc-c3ba-dd82-bbd2-22e0366951a6",17056,"SP","bauru","5580.5","4.0731707317073171"
"f181738b-150d-f1f3-7cb0-bd72e705b193",6317,"SP","carapicuiba","5529.7","4.4864864864864865"
"04aa0a1c-5ce6-b222-0034-03a3e11c3cc0",13150,"SP","cosmopolis","5518.0","3.5294117647058824"
"916c9de0-b5ad-9573-46ee-eb12f332687e",80240,"PR","curitiba","5480.25","4.3928571428571429"
"cc3d1411-6804-f720-9f38-84f6367f1152",82940,"PR","curitiba","5477.8","4.6666666666666667"
"4917cee8-d902-e134-28c3-ec4b1ca6f315",89031,"SC","blumenau","5421.9","4.1562500000000000"
"575df70b-de3f-9f2b-30bf-8d2e9910d725",15075,"SP","sao jose do rio preto","5410.05","4.1176470588235294"
"3f0e48d2-0901-8b46-6fcd-3bb4ccfeb520",80215,"PR","curitiba","5399.0","3.9000000000000000"
"c4af8633-0efa-7a26-2077-2227d2d670c9",8840,"SP","mogi das cruzes","5396.0","4.3333333333333333"
"23c38deb-affe-4a25-a30f-dbd9b586a13f",18110,"SP","votorantim","5382.18","4.3043478260869565"
"3be63455-3519-fb65-36a0-3e1358e9fdc7",8275,"SP","sao paulo","5370.95","3.9200000000000000"
"b6d44737-c043-3287-08f6-749c2dbe50bd",9230,"SP","santo andre","5369.6","4.5250000000000000"
"83deb69e-889c-f80f-82be-1dc6d5f2d486",88056,"SC","florianopolis","5363.01","4.3571428571428571"
"2a261b5b-644f-a05f-4f27-00eb93544f2c",13660,"SP","porto ferreira","5355.0","3.3373493975903614"
"e62b2d6a-c105-70a0-35a3-0bafcf01d263",5767,"SP","sao paulo","5340.39","3.8333333333333333"
"0cbcee27-c791-afa0-cdcb-08587a2013a8",37410,"MG","tres coracoes","5324.15","3.8536585365853659"
"c35affa6-5afd-2501-5128-5c5917fc1c8a",8050,"SP","sao paluo","5279.91","4.0000000000000000"
"e06f09ec-0a4a-ca21-0779-cf1cfc63cf19",4773,"SP","sao paulo","5279.49","4.0303030303030303"
"02ecc2a1-9303-f05e-59ce-133fd923fff7",9121,"SP","santo andre","5264.19","4.5416666666666667"
"e9c6969d-40e6-a3d2-d0f9-0013165c2b98",3448,"SP","sao paulo","5239.98","4.4000000000000000"
"5bffbafb-b22d-af6d-3bfc-216a46db8708",26525,"RJ","nilopolis","5239.70","4.6956521739130435"
"4d0041cd-be51-b461-7d95-c70b19decc74",36052,"MG","juiz de fora","5235.2","4.5000000000000000"
"099095b0-50cf-e8eb-1ddf-f5317587e96e",3322,"SP","sao paulo","5193.83","2.9500000000000000"
"b39d7fe2-63ef-4696-05db-b32608aee0af",14940,"SP","ibitinga","5193.1","3.7500000000000000"
"f67efa3f-0b67-6110-2a7f-8c6b7b571f5d",82300,"PR","curitiba","5188.68","4.4375000000000000"
"f680f85b-ee2d-2535-56ac-91be391d2c82",6365,"SP","carapicuiba","5183.92","4.2962962962962963"
"5b179e9e-8cc7-ab6f-d113-a46ca584da81",5424,"SP","sao paulo","5173.5","3.5142857142857143"
"822bad9b-c42b-5121-3ba5-22fe87b7ab5d",88330,"SC","balneario camboriu","5160.0","4.1111111111111111"
"709e16e2-b25c-7474-d980-076c6bfc4806",16200,"SP","birigui","5151.9","4.5250000000000000"
"d566c37f-a119-d5e6-6c4e-9052e83ee4ea",4131,"SP","sao paulo","5145.7","4.7183098591549296"
"afe00671-31b7-3e40-875c-9b6c10bd2e21",35590,"MG","lagoa da prata","5130.4","4.2000000000000000"
"835f0f78-10c7-6831-d6c7-d24c7a646d4d",8030,"SP","sao paulo","5130.0","3.3000000000000000"
"fad44952-7137-6483-6814-be105382aee5",21340,"RJ","rio de janeiro","5129.0","4.2812500000000000"
"f84fa566-034f-5e8e-880a-07ec624c56af",13330,"SP","indaiatuba","5093.79","4.2745098039215686"
"f7496d65-9ca9-fdaf-323c-0aae84176632",4156,"SP","sao paulo","5087.57","4.5925925925925926"
"9674754b-5a0c-b32b-638c-ec001178f799",4438,"SP","sao paulo","5069.92","4.0300000000000000"
"e0878efa-0e0b-7e53-13ac-0b43bc04c081",80230,"PR","curitiba","5065.3","3.4666666666666667"
"e067ad2c-1c0b-4875-8eb1-b5228bcf7a68",11045,"SP","santos","5042.55","4.1311475409836066"
"3df020b7-2d3d-44b3-af9d-110fa3940b65",15704,"SP","jales","5039.9","3.9504950495049505"
"3ab971ce-7183-9580-d2ae-5b4e40fe8044",3210,"SP","sao paulo","5002.9","3.8888888888888889"
"1bb2bdb9-5f48-41f1-bba2-c0d2cd83d3c9",1257,"SP","sao paulo","5002.71","4.5882352941176471"
"4bf2f4ee-5407-98a6-1f96-36d12cd9cc80",19814,"SP","assis","4995.56","4.1666666666666667"
"45213867-cefb-f2cd-4c61-77e10216a951",13603,"SP","araras","4955.42","3.8571428571428571"
"dbd66278-cbfe-1aa1-000f-90a217ca4695",5588,"SP","sao paulo","4928.9","4.4545454545454545"
"e9d99831-abad-7445-8942-f21e16f33f92",3542,"SP","sao paulo","4922.48","3.9054054054054054"
"9df57502-09b8-3567-ec14-4eb299d7d634",93032,"RS","sao leopoldo","4917.0","4.0000000000000000"
"503c1de0-8ae8-1a2d-86f1-7951b204db55",3725,"SP","sao paulo","4906.99","4.4090909090909091"
"822b6391-2576-852a-ea9a-8436d72317b7",13840,"SP","mogi guacu","4905.69","4.0000000000000000"
"d66c305a-faec-317e-bee5-52073a674429",33936,"MG","ribeirao das neves","4886.46","4.3958333333333333"
"abcd2cb3-7d46-c2c8-fb1b-f071c859fc5b",78020,"MT","cuiaba","4880.22","4.2500000000000000"
"f789d2c4-f2c2-eb38-fc43-73e7a4b35264",36010,"MG","juiz de fora","4864.24","4.1836734693877551"
"0d85bbda-9889-ce1f-7e63-778d24f346eb",38414,"MG","uberlandia","4845.2","4.2115384615384615"
"45d33f71-5e24-d15a-6ccf-5c17b3a23e3c",18015,"SP","sorocaba","4838.23","4.0491803278688525"
"1336efc6-1c31-6ddf-92c8-99eb817f7cae",19800,"SP","assis","4837.31","3.9411764705882353"
"9add47bf-45ce-8e8c-7db6-b9cf670b1e09",83830,"PR","fazenda rio grande","4829.24","4.2045454545454545"
"4c498c73-45e8-9aeb-ad65-1544829beca0",6341,"SP","carapicuiba","4819.76","4.2916666666666667"
"ce69a802-1d18-961d-d2a4-0269b7c2c293",81070,"PR","curitiba","4818.00","4.4736842105263158"
"8f580d36-c1e9-d6fb-ce95-283403c7d447",14090,"SP","ribeirao preto","4813.25","4.3750000000000000"
"c12b92bf-1c35-0f3e-6bf8-8d3596219c86",17400,"SP","garca","4808.78","3.8823529411764706"
"f6122bc8-4774-df1b-372b-db3bb88ddb9f",6436,"SP","barueri","4799.87","3.6666666666666667"
"2a7dc43c-ecab-f234-0307-8e2188437d1d",4142,"SP","sao paulo","4795.91","4.0925925925925926"
"fcdd8200-84f1-7e99-8242-7971e4e9d47f",14075,"SP","ribeirao preto","4783.99","3.2592592592592593"
"dfa0c4c6-229a-b200-a4a1-336b4d7128ff",88085,"SC","florianopolis","4777.1","4.0116279069767442"
"7e3f87d1-6fb3-53f4-08d4-67e74fbd8014",4809,"SP","sao paulo","4754.99","4.1276595744680851"
"b2479f94-4e1b-90cf-8a5d-e1bbfde284d6",14940,"SP","ibitinga","4752.51","3.2857142857142857"
"acce39e8-3233-8deb-b07b-02385cde5967",32110,"MG","contagem","4748.1","4.4772727272727273"
"0176f73c-c119-5f36-7f7b-32db1e5b3aa8",14940,"SP","ibitinga","4733.1","4.0256410256410256"
"30a2f535-bb48-308f-991d-0b9ad4a8c4bb",13457,"SP","santa barbara d'oeste","4731.3","4.2613636363636364"
"0307f756-5ff8-5b29-9b6e-5ef162b1b1a9",15085,"SP","sao jose do rio preto","4728.8","3.1428571428571429"
"06579cb2-53ec-d5a3-a12a-9e6eb6bf8f47",4007,"SP","sao paulo - sp","4727.2","3.7638888888888889"
"ad420dd0-c4f9-2f8a-f951-ac24b86d0cf5",38230,"MG","fronteira","4705.29","4.1590909090909091"
"582d4f86-75b9-4572-2eda-7c0cb61ba4c7",11250,"SP","bertioga","4702.96","4.1126760563380282"
"c004e5ea-1573-7026-ceca-ee0447e00b75",2035,"SP","sao paulo","4700.0","1.00000000000000000000"
"c9a06ece-156b-b057-372c-68718ec8909b",73020,"DF","brasilia","4688.9","3.0000000000000000"
"537eb890-efff-034a-8867-9788b647c564",20270,"RJ","rio de janeiro","4679.7","4.1666666666666667"
"968268a6-86aa-05d1-f529-fb07dff08130",1530,"SP","sao paulo","4677.29","3.5000000000000000"
"8931a84a-914b-3fe9-b1dd-aa4d704947ca",8410,"SP","sao paulo","4668.3","3.7741935483870968"
"1a932caa-d4f9-d804-097d-7f8e615baed1",2976,"SP","sao paulo","4661.0","3.5666666666666667"
"ef990a83-bbea-832f-36eb-e81376335aa8",89214,"SC","joinville","4642.59","3.6590909090909091"
"a3dd39f5-83bc-80bd-8c59-01c95878921e",41342,"BA","salvador","4607.81","4.6052631578947368"
"31da954d-c085-5f24-95c6-310f70a2f931",13601,"SP","araras","4583.0","4.2333333333333333"
"2addf05f-476d-0637-8644-54e93ba673d5",70856,"DF","brasilia","4552.0","5.0000000000000000"
"c68fb906-c8f4-b4b9-46d8-386bfa6e5467",14870,"SP","jaboticabal","4541.16","4.5106382978723404"
"834f8533-b2ec-b659-8dd0-04ff3de7203a",5181,"SP","sao paulo","4538.29","3.7600000000000000"
"1fe5540d-7c1c-37a5-95fe-fbacd5570d9e",25850,"RJ","paraiba do sul","4537.6","4.2800000000000000"
"37dd29b3-6c45-8d82-f74a-953c40c43645",13480,"SP","limeira","4536.99","4.0000000000000000"
"13fa2a6c-6b9d-0f43-cb58-8d7c82117a12",3567,"SP","sao paulo","4528.0","4.0909090909090909"
"c840d3fd-bba0-7904-04fd-ae73d253b253",81530,"PR","curitiba","4522.28","3.9285714285714286"
"180c3376-aff0-e43d-d578-8709df48a843",9911,"SP","sao paulo","4513.0","4.7000000000000000"
"6288c69c-4ce6-38e5-9925-e59193f98b16",9010,"SP","santo andre","4506.28","3.9545454545454545"
"b5619278-0764-5834-b59e-f0d16ba55a24",2955,"SP","sao paulo","4501.99","4.3368421052631579"
"fc906263-ca50-83d0-9dce-42fe02247800",31030,"MG","belo horizonte","4497.7","4.3583333333333333"
"55d3daac-7c40-4d59-e51c-2aa2f4dc5a23",2150,"SP","sao paulo","4480.6","3.9285714285714286"
"2ff97219-cb86-22ea-f3cd-89b7d9c09824",13320,"SP","salto","4476.9","4.5416666666666667"
"e81e1f9c-3e76-2e62-0f3f-b60a51499e16",89520,"SC","curitibanos","4465.99","3.8235294117647059"
"4d600e08-ecbe-0825-8c79-e536c5a42fee",85988,"PR","entre rios do oeste","4465.34","4.0000000000000000"
"bbad7e51-8d7a-f88a-0897-397ffdca1979",1512,"SP","sao paulo","4462.22","3.0357142857142857"
"8bd0f31c-f0a6-14c6-58f6-763bd02dea69",1222,"SP","sao paulo","4455.34","4.2058823529411765"
"b90e8916-71cf-fd95-57f3-3a97dc523645",83010,"PR","sao jose dos pinhais","4449.0","4.1282051282051282"
"2e3be8a9-87a3-0d75-44db-bda6861cc14e",30620,"MG","belo horizonte","4430.84","3.0526315789473684"
"d379f449-f2a3-b271-bc01-c0782020f705",35500,"MG","divinopolis","4423.06","3.9310344827586207"
"0ef83d7d-83ed-97cd-2a00-49ac8be5f88a",80230,"PR","curitiba","4421.01","4.2545454545454545"
"f021c962-aaba-8ef6-eb52-7a9c2c8394d1",88301,"SC","itajai","4398.5","4.2000000000000000"
"beadbee3-0901-a7f6-1d03-1b6b686095ad",7097,"SP","guarulhos","4373.98","3.9411764705882353"
"15aac934-c58d-8867-85ac-1b17953ea898",29480,"ES","muqui","4353.9","4.1153846153846154"
"eed78ac1-7f7f-795a-19a7-09745f00cd4e",18608,"SP","botucatu","4349.5","3.4107142857142857"
"a3f0b55d-e503-3873-83c7-b1de3ad7f678",82400,"PR","curitiba","4348.4","4.3846153846153846"
"c5003674-2499-4318-b9e7-79ff1ae9a330",13145,"SP","paulinia","4346.4","3.7777777777777778"
"65febd49-fd28-ec95-5651-299159b1f527",3275,"SP","sao paulo","4319.70","4.2250000000000000"
"23613d49-c3ac-2bd3-0225-9e55c06c050c",13660,"SP","porto ferreira","4293.0","3.6582278481012658"
"9803a40e-82e4-5418-ab7f-b84091af5231",75901,"GO","rio verde","4278.75","3.1111111111111111"
"282c7480-173b-b9c0-1dd4-1cc739fec010",4795,"SP","sao paulo","4274.2","4.4285714285714286"
"cc5a78bb-ad32-776d-c4e3-af205218368c",35501,"MG","divinopolis","4269.18","4.4736842105263158"
"1fdc5748-83ef-3b33-ad41-562d93f3a74a",13480,"SP","limeira","4251.0","4.4444444444444444"
"43f8c995-0d11-ecd0-3a03-04a49e010da6",6341,"SP","carapicuiba","4249.59","4.5609756097560976"
"9b158575-2613-ec34-2d03-bbab9997ec48",22745,"RJ","rio de janeiro","4248.98","3.6666666666666667"
"6ec1a01e-8665-84bb-679e-b9b098345919",11040,"SP","santos","4248.91","4.1333333333333333"
"3c03b12b-ab54-d8b3-7d79-d914bfdb1aa0",25561,"RJ","sao joao de meriti","4236.34","3.8809523809523810"
"98dac663-5aee-4995-d501-a3972e047414",2030,"SP","sao paulo","4235.85","3.8756476683937824"
"8b9d6eec-4a7e-b7d0-f9d5-79ce0b38324d",26562,"RJ","mesquita","4232.54","4.0566037735849057"
"8a130737-016f-8381-39d3-1878787a39c9",3187,"SP","sao paulo","4222.03","4.3548387096774194"
"6b3bd31a-d8fc-da4b-2635-ec9f3ff2ecdf",22775,"RJ","rio de janeiro","4198.9","3.8604651162790698"
"8bb48dc1-9fcc-aa86-13b6-229bf7f452a2",19803,"SP","assis","4190.72","4.3437500000000000"
"891071be-6ba8-27b5-9126-4c90c2ae8a63",3872,"SP","sao paulo","4177.28","3.7171717171717172"
"cac4c8e7-b1ca-6252-d8f2-0b2fc1a2e4af",13347,"SP","indaiatuba","4168.18","3.5180722891566265"
"5c030029-b591-6fed-0986-310385ec9009",88075,"SC","sao jose","4164.4","4.9000000000000000"
"bccf933e-006e-9b94-a618-4af782963e77",19806,"SP","assis","4162.74","4.5333333333333333"
"f76a3b13-49b6-df1e-e875-d1f3fa4340f0",3275,"SP","sao paulo","4160.79","3.4583333333333333"
"cd6efc47-efaa-bf13-4f8b-db654e10b4f1",23050,"RJ","rio de janeiro","4158.55","4.5000000000000000"
"6fc26fe1-10fe-ebd8-0a43-3e1f012a84f9",15601,"SP","fernandopolis","4150.87","4.0147058823529412"
"d20b021d-3efd-f267-a402-c402a48ea64b",14940,"SP","ibitinga","4140.17","3.6509433962264151"
"681fce91-4360-217d-b477-84ae28905a96",83709,"PR","araucaria","4127.33","3.8695652173913043"
"42b729f8-5972-8f50-7949-9127a9c2ef37",3910,"SP","sao paulo","4118.86","4.3538461538461538"
"e883aa81-2c37-a741-3226-856f4579fe91",6696,"SP","itapevi","4097.1","3.8965517241379310"
"2a167ca7-3899-c850-01a8-37d8fb4962f6",37540,"SP","sao paulo","4097.0","4.3333333333333333"
"382229d1-e840-115f-fe3d-bf5ff460e417",23092,"RJ","rio de janeiro","4096.96","4.2653061224489796"
"951e8cef-368f-09bb-3f3d-03c00ca4702c",14940,"SP","ibitinga","4092.29","4.1176470588235294"
"99002261-c568-a84c-ce14-d43fcffb43ea",78095,"MT","cuiaba","4088.0","3.7222222222222222"
"b17b679f-4f5c-e2e0-3ce6-968c62648246",14090,"SP","ribeirao preto","4084.75","3.6140350877192982"
"2199e7fe-213c-1621-3bf5-d6a7eadc9a5d",11900,"SP","registro","4078.29","4.2903225806451613"
"ec887996-0bd2-221d-5c32-f8e12f7da711",13253,"SP","itatiba","4062.4","4.3142857142857143"
"d5ba419e-26d2-46a0-7194-37cf37d9b46d",3437,"SP","sao paulo","4061.4","3.8235294117647059"
"f35b3c61-3c4f-7b22-75f4-185d0a3c59ec",5417,"SP","sao paulo","4047.25","4.5555555555555556"
"a0415d9b-25ed-e3c4-b1e4-77e9916ffc03",26255,"RJ","nova iguacu","4044.1","3.9000000000000000"
"715bbd5b-a4e6-b74c-b0d2-f29eb45058b0",13930,"SP","serra negra","4043.3","4.4687500000000000"
"3c7c4a49-ec3c-6550-8090-89c6a2ca9370",3804,"SP","sao paulo","4033.64","3.6894409937888199"
"e70053bf-73d1-b586-3932-e53a9fa47496",5059,"SP","sao paulo","4025.0","4.2857142857142857"
"55a5b51f-93f2-b70e-a513-f5a047b0262a",36301,"MG","sao joao del rei","4002.30","4.4878048780487805"
"cb41bfbc-bda0-aea3-54a8-34ab222f9a59",3520,"SP","sao paulo","4002.0","3.3333333333333333"
"6b333a05-bf18-8ef3-e1f1-662a86bd9855",72304,"DF","brasilia","3990.91","4.3846153846153846"
"1b938a7e-c6ac-5061-a66a-3766e0e75f90",16304,"SP","penapolis","3987.6","4.2424242424242424"
"bede5609-5ba3-3c42-038f-b85f707b8a42",13271,"SP","valinhos","3973.9","4.5000000000000000"
"50c99756-9500-9e5e-6473-912e83a6d1da",35530,"MG","claudio","3964.40","3.9850746268656716"
"bf3c6d2a-28b2-b550-1e6c-15448982dcc9",4180,"SP","sao paulo","3956.5","4.4186046511627907"
"3f995f07-c49d-0d55-a99d-5c54957f7d81",6853,"SP","itapecerica da serra","3955.7","4.2093023255813953"
"81f89e42-2672-13cb-94da-7ddc301651da",19063,"SP","presidente prudente","3955.0","3.5384615384615385"
"d12c926d-74ce-ff0a-90a2-1184466ce161",2634,"SP","sao paulo","3944.18","4.0891089108910891"
"11bfa663-3277-7660-bd06-40ee84d47006",14085,"SP","ribeirao preto","3925.87","3.7766990291262136"
"fde0cc9e-a29c-8ccf-c0a2-c22256a58c71",81650,"PR","curitiba","3922.0","4.4857142857142857"
"232a6014-e7b1-0cba-61c6-c2b2ea6bb4b0",16500,"SP","cafelandia","3919.87","4.0857142857142857"
"7f152321-c60a-266e-dc53-af1925ef96c1",88801,"SC","criciuma","3919.80","3.8000000000000000"
"d673a59a-ac7a-70d8-b01e-6902bf090a11",14940,"SP","ibitinga","3908.94","3.9764705882352941"
"79ed7553-14cf-e6df-0dae-f2c6cd3022cd",13503,"SP","rio claro","3907.5","4.6956521739130435"
"3361277d-c30b-7ccc-db0c-286b24219756",87015,"PR","maringa","3905.05","4.2142857142857143"
"f00e21b1-e91a-7965-3163-b7fd8f293ff1",37795,"SP","andradas","3900.09","4.1000000000000000"
"271c58a1-d139-c45e-af33-16107c6d3a3b",3632,"SP","sao paulo","3897.52","4.0689655172413793"
"6a0cbc8a-f2e8-abd1-bdfb-777943d174c6",14312,"SP","batatais","3894.05","4.0588235294117647"
"14d79857-02e7-2162-bbf1-3b6beb74ab2b",9131,"SP","santo andre","3887.0","4.3421052631578947"
"02f58373-40d7-eb4f-653d-676c7256523a",80620,"PR","curitiba","3883.05","4.8333333333333333"
"80904905-73c6-c0aa-343a-7231ebcb8c86",4130,"SP","sao paulo - sp","3871.12","4.1923076923076923"
"42fa4ee7-240e-9b8e-b457-6358ec142ba7",95012,"RS","caxias do sul","3845.7","4.8095238095238095"
"7d76b645-482b-e4a3-3237-4e8223836592",1511,"SP","sao paulo","3843.93","3.9297297297297297"
"8ed8ea9a-57c8-62f2-c18c-2fe41f601d56",89030,"SC","blumenau","3831.9","4.4736842105263158"
"13d058e4-eeac-2ce8-2176-60b2f8a05812",6080,"SP","osasco","3829.77","4.2173913043478261"
"3f3486b6-1f45-078d-4f31-ee5e43d8c5bb",3035,"SP","sao paulo","3829.73","4.3250000000000000"
"6860153b-69cc-696d-5dcf-e1cdaaafcf62",13360,"SP","capivari","3827.63","4.1566265060240964"
"f0b47fbb-c6de-e9aa-fe41-5a6e33051b3f",9360,"SP","maua","3795.91","4.2325581395348837"
"2e13c710-26e1-a39b-a5cc-1b86dcb679aa",2265,"SP","sao paulo","3793.0","4.2500000000000000"
"38874e32-7ce9-4d11-390b-96eb42d61928",8577,"SP","itaquaquecetuba","3779.94","4.0000000000000000"
"5d9dc90a-686a-8fdd-acff-ab6bab5653a3",6513,"SP","santana de parnaiba","3761.94","4.1666666666666667"
"edf96ef9-3ed5-9508-4bbc-bd9224bd2894",1545,"SP","sao paulo","3757.0","3.7857142857142857"
"2d2c62be-f4c8-ba0d-d74e-0e228e808539",14096,"SP","ribeirao preto","3749.0","4.1250000000000000"
"1d0997ff-06b5-24ce-9289-ffd75114ecd3",52020,"PE","recife","3747.0","3.6666666666666667"
"3c4e0452-bff7-a2a7-8817-9488d3d77032",83408,"PR","colombo","3746.4","3.7428571428571429"
"eb4df17a-ed01-d918-c65f-0f8d650900c0",13140,"SP","paulinia","3739.87","3.9090909090909091"
"602044f2-c161-90c2-c6e4-5eb35c2e21cb",14940,"SP","ibitinga","3739.16","2.9322033898305085"
"0509040e-a3fe-5007-1181-bbc359eb7738",31710,"MG","belo horizonte","3737.95","4.5000000000000000"
"77e4abfd-739a-ed9c-4648-0f90f81c0eb4",70767,"DF","brasilia","3736.99","4.7777777777777778"
"8f119a0a-ee85-c0c8-fc53-4629734e94fd",6440,"SP","barueri","3733.68","4.2168674698795181"
"66dc1b16-32bd-6a3e-5085-10c5b3492107",17210,"SP","jau","3721.39","3.4285714285714286"
"23a0ffca-143a-15b9-b5bb-db7d552f626a",13520,"SP","sao pedro","3718.51","3.9583333333333333"
"822166ed-1e47-908f-7cfb-49946d03c726",25803,"RJ","tres rios","3714.83","3.9444444444444444"
"ec80e49e-6974-5ab6-c14f-984bf2149423",13480,"SP","limeira","3709.0","4.0000000000000000"
"99a54764-c341-d5dc-80b4-a8fac4eba3fb",3273,"SP","sao paulo","3708.76","3.4696969696969697"
"a44fb5a4-4710-5f84-69bd-f16bf9159f25",91920,"RS","porto alegre","3706.1","4.0526315789473684"
"f3da5b2f-f499-efb8-d4a6-d371d175d7dd",2407,"SP","sao paulo","3702.29","3.8333333333333333"
"520b493b-5780-9f44-6cb0-a233bb3e25c7",11075,"SP","santos","3698.9","4.3783783783783784"
"c0563dd5-88b7-75f2-e377-47ef6ad6c92c",9220,"SP","santo andre","3697.2","4.3571428571428571"
"4559697a-8f7e-6372-27c2-eeaed843baff",19029,"SP","presidente prudente","3696.0","4.0681818181818182"
"38e679b9-e006-4cd9-4c6f-035707344dae",86010,"PR","londrina","3694.51","3.9310344827586207"
"5f5b43b2-bffa-8656-e4bc-6efeb13cc649",4880,"SP","sao paulo","3677.2","4.4482758620689655"
"b1fecf4d-a1fa-2689-bccf-fa0121953643",79107,"MS","campo grande","3669.64","4.9500000000000000"
"2745f798-279e-0ed0-33ad-dcc1474776d7",3106,"SP","sao paulo","3668.53","3.9677419354838710"
"c731d18c-ea9b-f687-ffee-82a241c25b11",89701,"SC","concordia","3662.0","3.9600000000000000"
"df560393-f3a5-1e74-553a-b94004ba5c87",87900,"PR","loanda","3661.18","3.7241379310344828"
"33ac3e28-642a-b8bd-a860-a2f693000e78",6717,"SP","cotia","3661.03","4.2285714285714286"
